2024-10-24T13:18:07.272218495Z I1024 13:18:07.271844       1 profiler.go:21] Starting profiling endpoint at http://127.0.0.1:6060/debug/pprof/
2024-10-24T13:23:02.420061219Z I1024 13:23:02.419994       1 etcdcertsignercontroller.go:241] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2024-10-24T13:23:05.498114320Z E1024 13:23:05.498040       1 health.go:115] health check for member (ci-op-2fcpj5j6-f6035-2lklf-master-0) failed: err(context deadline exceeded)
2024-10-24T13:23:05.498364660Z W1024 13:23:05.498234       1 etcdcli.go:351] UnhealthyEtcdMember found: [ci-op-2fcpj5j6-f6035-2lklf-master-0]
2024-10-24T13:23:06.979296395Z I1024 13:23:06.979224       1 installer_controller.go:522] "ci-op-2fcpj5j6-f6035-2lklf-master-0" is in transition to 12, but has not made progress because static pod is pending
2024-10-24T13:23:07.970533247Z I1024 13:23:07.970472       1 request.go:700] Waited for 1.162155868s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-scripts
2024-10-24T13:23:09.979461944Z I1024 13:23:09.979403       1 installer_controller.go:522] "ci-op-2fcpj5j6-f6035-2lklf-master-0" is in transition to 12, but has not made progress because static pod is pending
2024-10-24T13:23:10.320559042Z E1024 13:23:10.320504       1 base_controller.go:271] "Unhandled Error" err="FSyncController reconciliation failed: client_error: client error: 401"
2024-10-24T13:23:12.179724535Z I1024 13:23:12.179657       1 installer_controller.go:522] "ci-op-2fcpj5j6-f6035-2lklf-master-0" is in transition to 12, but has not made progress because static pod is pending
2024-10-24T13:23:12.549582444Z I1024 13:23:12.549488       1 etcdcertsignercontroller.go:241] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2024-10-24T13:23:14.242899293Z I1024 13:23:14.242840       1 etcdcertsignercontroller.go:241] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2024-10-24T13:23:22.674466937Z I1024 13:23:22.674389       1 etcdcertsignercontroller.go:241] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2024-10-24T13:23:35.503955614Z E1024 13:23:35.503867       1 health.go:115] health check for member (ci-op-2fcpj5j6-f6035-2lklf-master-0) failed: err(context deadline exceeded)
2024-10-24T13:23:35.504086303Z W1024 13:23:35.504041       1 etcdcli.go:351] UnhealthyEtcdMember found: [ci-op-2fcpj5j6-f6035-2lklf-master-0]
2024-10-24T13:23:48.281743930Z E1024 13:23:48.281674       1 base_controller.go:271] "Unhandled Error" err="FSyncController reconciliation failed: client_error: client error: 401"
2024-10-24T13:23:48.377217582Z E1024 13:23:48.377168       1 base_controller.go:271] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: applying configmap update failed :Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-endpoints\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:48.377266792Z I1024 13:23:48.377243       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"bff212df-2809-4dd6-8cc1-b1e11e66ac01", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'EtcdEndpointsErrorUpdatingStatus' Put "https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:23:48.378062432Z E1024 13:23:48.378034       1 event.go:368] "Unable to write event (may retry after sleeping)" err="Post \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd-operator/events\": dial tcp 172.30.0.1:443: connect: connection refused" event="&Event{ObjectMeta:{etcd-operator.18016650a1555b11  openshift-etcd-operator    0 0001-01-01 00:00:00 +0000 UTC <nil> <nil> map[] map[] [] [] []},InvolvedObject:ObjectReference{Kind:Deployment,Namespace:openshift-etcd-operator,Name:etcd-operator,UID:bff212df-2809-4dd6-8cc1-b1e11e66ac01,APIVersion:apps/v1,ResourceVersion:,FieldPath:,},Reason:EtcdEndpointsErrorUpdatingStatus,Message:Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused,Source:EventSource{Component:openshift-cluster-etcd-operator-etcd-endpoints-controller-etcdendpointscontroller,Host:,},FirstTimestamp:2024-10-24 13:23:48.377123601 +0000 UTC m=+341.153976244,LastTimestamp:2024-10-24 13:23:48.377123601 +0000 UTC m=+341.153976244,Count:1,Type:Warning,EventTime:0001-01-01 00:00:00 +0000 UTC,Series:nil,Action:,Related:nil,ReportingController:openshift-cluster-etcd-operator-etcd-endpoints-controller-etcdendpointscontroller,ReportingInstance:,}"
2024-10-24T13:23:48.394098952Z E1024 13:23:48.394058       1 base_controller.go:271] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: applying configmap update failed :Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-endpoints\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:48.394127562Z I1024 13:23:48.394094       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"bff212df-2809-4dd6-8cc1-b1e11e66ac01", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'EtcdEndpointsErrorUpdatingStatus' Put "https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:23:48.415136982Z E1024 13:23:48.415091       1 base_controller.go:271] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: applying configmap update failed :Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-endpoints\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:48.415197722Z I1024 13:23:48.415158       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"bff212df-2809-4dd6-8cc1-b1e11e66ac01", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'EtcdEndpointsErrorUpdatingStatus' Put "https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:23:48.447683123Z E1024 13:23:48.447640       1 base_controller.go:271] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: applying configmap update failed :Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-endpoints\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:48.447735243Z I1024 13:23:48.447677       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"bff212df-2809-4dd6-8cc1-b1e11e66ac01", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'EtcdEndpointsErrorUpdatingStatus' Put "https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:23:48.498788925Z E1024 13:23:48.498711       1 base_controller.go:271] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: applying configmap update failed :Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-endpoints\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:48.498831685Z I1024 13:23:48.498795       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"bff212df-2809-4dd6-8cc1-b1e11e66ac01", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'EtcdEndpointsErrorUpdatingStatus' Put "https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:23:48.591372787Z E1024 13:23:48.591300       1 base_controller.go:271] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: applying configmap update failed :Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-endpoints\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:48.591372787Z I1024 13:23:48.591336       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"bff212df-2809-4dd6-8cc1-b1e11e66ac01", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'EtcdEndpointsErrorUpdatingStatus' Put "https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:23:48.762329011Z E1024 13:23:48.762272       1 base_controller.go:271] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: applying configmap update failed :Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-endpoints\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:48.762403920Z I1024 13:23:48.762326       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"bff212df-2809-4dd6-8cc1-b1e11e66ac01", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'EtcdEndpointsErrorUpdatingStatus' Put "https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:23:48.967795195Z E1024 13:23:48.967714       1 base_controller.go:271] "Unhandled Error" err="etcd-InstallerState reconciliation failed: Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods?labelSelector=app%3Dinstaller\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:48.971134566Z E1024 13:23:48.971095       1 base_controller.go:271] "Unhandled Error" err="etcd-StaticPodState reconciliation failed: unable to ApplyStatus for operator using fieldManager \"etcd-StaticPodState\": Patch \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status?fieldManager=etcd-StaticPodState&force=true\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:48.975207736Z E1024 13:23:48.975163       1 base_controller.go:271] "Unhandled Error" err="etcd-InstallerState reconciliation failed: Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods?labelSelector=app%3Dinstaller\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:48.981473446Z E1024 13:23:48.981407       1 base_controller.go:271] "Unhandled Error" err="etcd-StaticPodState reconciliation failed: unable to ApplyStatus for operator using fieldManager \"etcd-StaticPodState\": Patch \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status?fieldManager=etcd-StaticPodState&force=true\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:48.987460696Z E1024 13:23:48.987392       1 base_controller.go:271] "Unhandled Error" err="etcd-InstallerState reconciliation failed: Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods?labelSelector=app%3Dinstaller\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:49.094153318Z E1024 13:23:49.094040       1 base_controller.go:271] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: applying configmap update failed :Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-endpoints\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:49.094153318Z I1024 13:23:49.094083       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"bff212df-2809-4dd6-8cc1-b1e11e66ac01", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'EtcdEndpointsErrorUpdatingStatus' Put "https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:23:49.367574564Z E1024 13:23:49.367503       1 base_controller.go:271] "Unhandled Error" err="etcd-InstallerState reconciliation failed: Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods?labelSelector=app%3Dinstaller\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:49.568044999Z E1024 13:23:49.567983       1 base_controller.go:271] "Unhandled Error" err="EtcdCertSignerController reconciliation failed: could not get current etcd-all-bundles configmap Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-all-bundles\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:49.570264229Z E1024 13:23:49.570199       1 base_controller.go:271] "Unhandled Error" err="etcd-StaticPodState reconciliation failed: unable to ApplyStatus for operator using fieldManager \"etcd-StaticPodState\": Patch \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status?fieldManager=etcd-StaticPodState&force=true\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:49.575331839Z E1024 13:23:49.575285       1 base_controller.go:271] "Unhandled Error" err="EtcdCertSignerController reconciliation failed: could not get current etcd-all-bundles configmap Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-all-bundles\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:49.587382219Z E1024 13:23:49.587323       1 base_controller.go:271] "Unhandled Error" err="EtcdCertSignerController reconciliation failed: could not get current etcd-all-bundles configmap Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-all-bundles\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:49.609682050Z E1024 13:23:49.609621       1 base_controller.go:271] "Unhandled Error" err="EtcdCertSignerController reconciliation failed: could not get current etcd-all-bundles configmap Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-all-bundles\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:23:49.652625711Z E1024 13:23:49.652568       1 base_controller.go:271] "Unhandled Error" err="EtcdCertSignerController reconciliation failed: could not get current etcd-all-bundles configmap Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-all-bundles\": dial tcp 172.30.0.1:443: connect: connection refused"
